2666935, -0.28, 0.42, -0.91, -42.26, 75.49, -58.60, 3.00, 36.31, -52.96
2666944, -0.22, 0.42, -0.88, -33.23, 85.00, -61.89, 5.55, 36.01, -51.91
2666953, -0.14, 0.45, -0.86, -23.48, 91.77, -61.40, 8.85, 35.41, -51.01
2666963, -0.05, 0.46, -0.86, -12.32, 91.71, -53.11, 13.05, 36.76, -51.31
2666972, 0.03, 0.46, -0.82, -0.18, 85.18, -38.60, 15.75, 37.66, -51.76
2666982, 0.05, 0.39, -0.76, 11.59, 74.63, -21.40, 17.85, 38.71, -53.11
2666991, 0.30, 0.44, -1.31, 35.43, 75.12, -32.26, 22.66, 39.46, -54.16
2667001, -0.29, 0.08, -0.74, 145.98, -1.10, -281.52, 24.61, 39.61, -54.01
2667010, -0.22, -0.15, -0.34, 202.32, -48.84, -375.06, 27.61, 40.51, -55.66
2667020, -0.32, -0.17, -0.90, 208.54, -80.73, -382.07, 30.46, 41.26, -56.71
2667029, -1.26, -0.92, -1.78, 181.04, 64.76, -467.93, 34.81, 42.31, -57.31
2667067, -0.43, -0.63, -0.68, 59.76, 145.30, -617.87, 44.86, 46.66, -58.06
2667076, -0.12, -0.54, -0.55, 33.29, 167.07, -600.00, 48.46, 47.71, -57.31
2667086, -0.14, -0.42, -0.45, -3.54, 141.28, -574.51, 50.86, 47.86, -58.96
2667095, -0.03, -0.32, -0.49, -22.07, 196.22, -586.65, 55.36, 49.21, -57.76
2667105, 0.03, -0.25, -0.54, -44.02, 191.22, -582.87, 58.81, 49.66, -57.16
2667114, 0.21, -0.24, -0.67, -61.04, 192.62, -584.15, 62.87, 49.21, -56.71
2667124, 0.38, -0.12, -0.67, -76.22, 168.78, -573.60, 66.17, 49.21, -55.21
2667134, 0.52, -0.21, -0.70, -99.51, 183.66, -572.13, 70.52, 48.16, -55.21
2667143, 0.32, 0.08, -0.73, -91.95, 83.17, -530.61, 74.42, 46.36, -54.61
2667153, 0.55, 0.33, -0.86, -88.29, 53.11, -490.79, 81.32, 43.36, -54.61
2667162, 0.38, 0.31, -0.76, -78.05, 15.91, -455.91, 84.62, 42.16, -54.01
2667172, 0.21, 0.22, -0.80, -63.05, -20.30, -411.46, 90.32, 39.46, -54.61
2667181, -0.14, 0.61, -1.32, -46.40, -37.74, -378.84, 96.02, 36.91, -54.16
2667219, -0.41, 0.41, -1.07, 21.04, -48.60, -317.50, 113.43, 14.25, -56.86
2667294, 0.11, 0.33, -0.74, -42.32, 81.34, -327.01, 118.53, 1.50, -56.41
2667303, 0.09, 0.35, -0.77, -32.26, 62.44, -295.12, 130.38, -29.56, -57.16
2667313, -0.05, 0.46, -0.79, -20.55, 47.68, -264.33, 131.58, -31.66, -58.36
2667323, -0.10, 0.42, -0.87, -6.71, 36.22, -234.39, 135.03, -31.36, -58.51
2667333, -0.18, 0.41, -0.92, 5.49, 30.79, -214.88, 138.18, -33.01, -58.36
2667344, -0.23, 0.37, -0.97, 15.61, 32.07, -205.43, 141.04, -31.21, -59.11
2667354, -0.24, 0.31, -0.97, 22.68, 38.72, -205.49, 143.29, -31.81, -58.51
2667364, -0.18, 0.29, -0.89, 26.10, 49.51, -212.74, 145.54, -28.81, -57.46
2667374, -0.36, 0.22, -1.05, 26.22, 62.93, -227.20, 146.44, -25.81, -55.96
2667384, -0.23, 0.16, -1.05, 22.32, 80.98, -248.41, 145.54, -24.46, -58.21
2667393, -0.35, 0.02, -0.95, 14.51, 100.00, -274.82, 147.49, -26.11, -55.21
2667403, -0.23, -0.03, -0.94, 4.21, 118.78, -301.95, 148.24, -26.86, -54.91
2667450, -0.13, 0.08, -1.03, -7.50, 132.44, -324.09, 158.29, -36.61, -45.46
2667459, -0.18, 0.27, -1.11, -16.52, 137.74, -326.22, 161.89, -37.06, -43.06
2667468, -0.13, 0.23, -1.02, -22.38, 133.78, -308.84, 162.94, -36.31, -42.31
2667477, -0.19, 0.22, -0.90, -25.67, 123.54, -278.96, 162.94, -36.31, -42.31
2667486, -0.01, 0.30, -0.92, -26.16, 108.48, -238.84, 165.64, -34.96, -41.11
2667495, -0.11, 0.33, -0.95, -24.82, 90.24, -192.20, 167.44, -32.11, -39.76
2667504, -0.10, 0.23, -0.89, -22.99, 72.62, -146.28, 166.39, -28.51, -40.06
2667513, -0.09, 0.14, -0.96, -24.39, 58.41, -115.55, 164.14, -25.21, -41.86
2667522, -0.08, 0.09, -1.01, -29.15, 47.26, -99.02, 163.09, -22.06, -40.06
2667532, -0.10, 0.05, -1.04, -36.28, 37.44, -89.76, 159.94, -22.36, -43.21
2667541, -0.16, -0.00, -1.08, -44.21, 28.54, -84.15, 156.64, -20.11, -42.16
2667550, -0.28, -0.03, -1.12, -53.54, 21.34, -82.26, 153.34, -19.80, -44.56
2667559, -0.42, -0.04, -1.15, -63.41, 16.46, -80.85, 149.44, -20.86, -44.56
2667596, -0.48, 0.07, -1.22, -70.61, 10.98, -67.93, 137.28, -20.86, -46.06
2667605, -0.33, 0.19, -1.35, -72.56, -1.52, -34.88, 130.08, -20.11, -46.06
2667614, -0.16, 0.32, -1.51, -70.12, -21.65, 7.50, 121.98, -21.46, -45.76
2667623, -0.07, 0.38, -1.57, -65.06, -46.89, 47.87, 115.83, -21.46, -45.46
2667632, -0.05, 0.42, -1.57, -58.29, -71.95, 83.29, 111.33, -23.86, -46.66
2667641, -0.09, 0.51, -1.52, -50.98, -93.54, 108.60, 107.13, -25.81, -49.96
2667650, -0.15, 0.46, -1.36, -42.74, -109.63, 133.72, 103.53, -25.81, -54.16
2667660, -0.18, 0.41, -1.22, -35.79, -117.62, 151.28, 100.38, -26.56, -54.61
2667669, -0.18, 0.36, -1.10, -30.30, -119.45, 161.65, 97.67, -27.46, -56.41
2667678, -0.17, 0.35, -1.07, -25.79, -116.40, 165.12, 93.17, -27.61, -59.86
2667687, -0.20, 0.39, -1.04, -21.46, -111.83, 164.39, 93.17, -27.61, -59.86
2667696, -0.19, 0.42, -0.94, -15.30, -108.05, 167.62, 91.52, -27.01, -59.56
2667705, -0.18, 0.40, -0.86, -7.32, -105.43, 177.87, 90.47, -27.46, -61.67
2667743, -0.13, 0.39, -0.81, 1.16, -105.12, 190.79, 89.12, -29.11, -65.12
2667752, -0.11, 0.38, -0.79, 9.76, -106.10, 207.87, 87.77, -29.71, -65.72
2667761, -0.11, 0.37, -0.79, 17.68, -109.45, 223.35, 87.17, -30.31, -65.27
2667770, -0.07, 0.35, -0.72, 24.63, -110.12, 236.59, 88.97, -31.06, -65.57
2667779, -0.12, 0.27, -0.65, 31.28, -111.40, 249.33, 88.97, -32.56, -63.77
2667788, -0.03, 0.27, -0.65, 36.77, -112.38, 259.76, 89.72, -33.61, -66.32
2667797, -0.09, 0.33, -0.72, 42.20, -112.62, 270.06, 89.72, -33.61, -66.32
2667806, -0.04, 0.34, -0.77, 47.44, -114.33, 281.34, 88.07, -30.91, -66.47
2667815, -0.12, 0.31, -0.77, 52.68, -117.38, 293.54, 90.02, -30.61, -65.87
2667824, -0.05, 0.25, -0.82, 57.99, -121.71, 306.71, 88.82, -29.41, -64.37
2667833, -0.01, 0.34, -0.91, 62.56, -128.17, 319.94, 89.42, -29.56, -64.82
2667842, -0.04, 0.32, -1.00, 65.79, -134.33, 332.68, 88.52, -27.61, -65.42
2667851, -0.04, 0.28, -1.05, 67.32, -141.65, 344.27, 89.42, -25.66, -64.52
2667889, -0.05, 0.25, -1.14, 66.77, -147.99, 353.29, 86.87, -21.61, -69.02
2667898, -0.05, 0.19, -1.16, 63.54, -153.11, 358.29, 85.52, -18.90, -72.32
2667907, -0.05, 0.13, -1.12, 57.44, -156.65, 359.45, 85.37, -18.90, -72.32
2667916, -0.07, 0.10, -1.06, 49.09, -157.32, 356.59, 85.37, -19.05, -73.67
2667925, -0.08, 0.10, -1.00, 39.82, -156.22, 351.34, 83.27, -15.15, -76.07
2667934, -0.09, 0.08, -0.98, 30.37, -152.99, 344.51, 82.52, -12.90, -77.87
2667943, -0.09, 0.08, -0.98, 20.67, -147.20, 335.73, 81.47, -10.05, -79.82
2667952, -0.09, 0.34, -1.06, 7.99, -139.57, 324.94, 79.07, -8.40, -79.67
2667961, -0.05, 0.41, -0.97, -21.40, -130.98, 308.41, 77.87, -5.40, -79.22
2667970, -0.05, 0.36, -0.87, -50.55, -120.24, 297.56, 76.37, -1.65, -79.52
2667979, -0.03, 0.33, -0.88, -68.23, -109.70, 295.24, 72.47, 0.45, -79.22
2667988, -0.03, 0.36, -0.96, -75.79, -102.80, 300.30, 70.67, 3.30, -80.27
2667997, -0.04, 0.39, -1.01, -74.51, -99.94, 312.26, 66.32, 6.30, -77.87
2668035, -0.02, 0.42, -0.97, -66.59, -101.22, 331.04, 55.66, 14.70, -71.27
2668044, 0.00, 0.42, -0.91, -55.55, -105.61, 354.70, 52.81, 15.90, -70.22
2668053, 0.02, 0.41, -0.86, -43.35, -112.07, 381.59, 49.51, 21.01, -69.62
2668062, 0.02, 0.39, -0.81, -30.98, -119.88, 409.88, 45.31, 22.81, -67.07
2668071, 0.03, 0.35, -0.79, -19.51, -128.41, 438.05, 42.46, 23.86, -65.72
2668080, 0.01, 0.32, -0.78, -8.90, -137.32, 465.43, 38.86, 24.61, -63.32
2668089, 0.02, 0.29, -0.81, 0.30, -146.52, 491.71, 34.51, 26.71, -62.27
2668098, 0.07, 0.27, -0.85, 8.23, -155.37, 516.34, 31.36, 30.16, -58.51
2668107, 0.02, 0.26, -0.91, 14.15, -164.45, 539.02, 29.56, 31.21, -57.91
2668116, -0.08, 0.21, -0.89, 18.60, -170.06, 558.35, 29.56, 31.21, -57.91
2668125, -0.12, 0.08, -0.90, 20.85, -175.18, 573.96, 25.96, 34.81, -57.46
2668134, -0.05, 0.12, -0.98, 21.28, -177.68, 585.12, 20.26, 39.61, -55.51
2668143, -0.14, 0.17, -1.01, 20.06, -177.74, 591.89, 15.75, 44.41, -54.16
2668181, -0.14, 0.04, -0.98, 17.26, -174.02, 592.56, -19.65, 59.11, -42.46
2668190, -0.30, -0.07, -0.83, 11.22, -164.39, 583.96, -33.31, 64.97, -39.31
2668199, -0.18, -0.12, -0.79, 4.09, -150.91, 569.15, -48.31, 70.22, -34.66
2668208, -0.21, -0.05, -0.82, -2.26, -133.90, 551.04, -66.47, 73.22, -26.11
2668217, -0.20, 0.01, -0.76, -6.95, -117.20, 532.44, -89.27, 77.12, -19.35
2668226, -0.16, 0.04, -0.77, -9.63, -99.82, 517.20, -89.27, 77.12, -19.35
2668235, -0.10, 0.09, -0.81, -9.02, -89.57, 509.02, -114.93, 79.22, -8.40
2668244, -0.06, 0.13, -0.87, -5.49, -83.90, 508.23, -146.14, 74.57, 8.25
2668253, 0.01, 0.20, -1.02, 0.00, -83.05, 514.94, -174.49, 68.27, 25.66
2668262, 0.06, 0.22, -1.22, 7.50, -90.49, 530.30, -189.95, 50.86, 37.81
2668271, 0.09, 0.21, -1.35, 15.00, -102.32, 550.12, -203.00, 32.86, 53.41
2668280, 0.13, 0.18, -1.38, 19.51, -115.91, 567.93, -217.10, 8.55, 69.47
2668289, 0.25, 0.10, -1.51, 16.95, -116.59, 573.05, -230.16, -21.31, 83.87
2668365, 0.20, 0.01, -1.47, 13.90, -152.50, 588.35, -155.29, -340.74, 81.47
2668375, 0.15, -0.05, -1.39, 5.43, -163.66, 584.27, -103.68, -361.89, 59.26
2668385, 0.04, -0.01, -1.37, -7.07, -168.60, 572.80, -49.36, -365.94, 35.56
2668394, -0.05, 0.02, -1.34, -18.48, -167.07, 563.48, 3.00, -354.54, 12.60
2668403, -0.08, 0.04, -1.37, -28.17, -160.79, 554.70, 48.01, -332.03, -7.20
2668413, -0.48, -2.00, -2.00, -40.43, -143.90, 531.71, 83.42, -302.93, -25.21
2668422, 0.22, 0.46, -1.51, -101.22, -23.23, 365.12, 112.23, -268.12, -38.11
2668432, 0.08, 0.58, -1.14, -118.72, -127.13, 387.44, 131.43, -236.01, -47.41
2668442, -0.04, 0.53, -1.18, -104.70, -123.23, 417.13, 143.14, -203.60, -52.51
2668451, -0.01, 0.54, -1.11, -80.30, -102.68, 437.74, 153.94, -180.05, -58.81
2668461, -0.02, 0.51, -0.84, -59.27, -102.44, 477.01, 157.84, -154.69, -60.47
2668470, -0.01, 0.45, -0.70, -44.45, -108.78, 506.83, 159.94, -136.83, -63.17
2668480, 0.17, 0.27, -0.56, -18.41, -126.28, 552.44, 161.89, -119.58, -62.57
2668518, -0.06, 0.31, -0.33, -5.98, -151.71, 599.76, 168.94, -77.42, -65.27
2668527, 0.03, 0.25, -0.64, -2.50, -165.98, 614.21, 175.24, -67.52, -65.12
2668537, -0.02, 0.26, -0.61, 30.30, -145.85, 637.80, 179.44, -57.01, -64.07
2668546, 0.01, 0.15, -0.62, 40.73, -161.83, 665.24, 139.23, -57.01, -64.07
2668556, -0.01, 0.11, -0.62, 48.54, -174.94, 686.65, 185.30, -45.31, -62.57
2668565, -0.03, 0.05, -0.69, 52.13, -185.18, 703.17, 189.80, -33.16, -62.72
2668575, -0.04, -0.01, -0.81, 51.77, -192.56, 713.41, 197.00, -16.95, -61.07
2668584, -0.05, -0.07, -0.88, 46.40, -196.40, 715.85, 198.80, -2.10, -59.56
2668594, -0.31, -0.16, -0.94, 35.24, -194.82, 711.95, 197.90, 13.35, -55.21
2668603, -0.18, -0.19, -0.94, 23.78, -180.67, 694.09, 197.45, 25.96, -50.41
2668613, -0.21, -0.16, -0.93, 9.51, -176.77, 675.85, 191.15, 42.91, -47.41
2668623, -0.26, -0.17, -0.88, -2.74, -158.41, 647.99, 184.40, 57.76, -42.91
2668632, -0.28, -0.13, -0.83, -14.02, -134.02, 616.16, 176.29, 70.22, -39.16
2668670, -0.27, -0.11, -0.77, -22.32, -107.68, 583.48, 133.23, 100.38, -34.51
2668679, -0.29, -0.05, -0.77, -26.71, -82.13, 552.01, 123.18, 102.93, -35.11
2668689, -0.27, -0.01, -0.78, -28.90, -51.22, 520.06, 112.53, 102.03, -36.76
2668699, -0.29, 0.04, -0.85, -28.54, -23.90, 490.43, 104.43, 100.08, -38.26
2668708, -0.28, 0.11, -0.94, -25.49, 1.65, 463.90, 96.32, 95.12, -39.61
2668717, -0.25, 0.17, -1.04, -19.88, 23.84, 440.49, 91.22, 87.77, -41.41
2668727, -0.27, 0.19, -1.09, -11.77, 41.89, 422.07, 85.07, 76.82, -41.41
2668736, -0.13, 0.28, -1.19, -0.12, 50.67, 410.61, 81.92, 65.42, -44.41
2668746, -0.06, 0.29, -1.24, 12.20, 55.98, 406.04, 81.92, 65.42, -44.41
2668755, 0.01, 0.28, -1.24, 25.30, 53.29, 407.74, 81.32, 55.66, -47.56
2668765, 0.06, 0.24, -1.17, 37.80, 45.37, 412.38, 79.07, 46.66, -51.76
2668774, 0.08, 0.37, -1.09, 48.90, 35.06, 415.49, 79.07, 35.71, -54.16
2668784, 0.21, 1.19, -0.99, 57.32, 25.91, 389.27, 77.87, 29.11, -57.16
2668822, 0.40, 0.20, -1.04, 91.04, 47.38, 326.40, 77.27, 2.85, -65.12
2668831, -0.15, -0.09, -1.22, 79.15, 28.84, 304.39, 77.72, -1.50, -66.77
2668841, 0.15, -0.10, -1.19, 71.16, 30.67, 284.63, 75.17, -5.55, -65.42
2668850, 0.16, -0.15, -1.11, 58.35, 5.37, 271.40, 78.17, -10.05, -66.62
2668859, 0.12, -0.16, -1.04, 44.63, 0.06, 245.30, 78.32, -11.70, -66.17
2668869, 0.10, -0.13, -0.94, 27.93, 2.50, 211.34, 78.92, -15.15, -66.92
2668878, 0.04, -0.09, -0.90, 11.59, 9.51, 170.67, 79.52, -17.10, -65.12
2668888, 0.02, -0.06, -0.94, -4.15, 20.55, 121.52, 79.22, -19.50, -65.57
2668897, 0.00, -0.02, -0.94, -20.00, 35.67, 66.10, 79.22, -22.36, -66.32
2668907, -0.03, 0.06, -1.02, -35.00, 52.50, 6.10, 78.77, -21.46, -65.12
2668916, -0.03, 0.10, -1.20, -48.90, 71.22, -56.22, 79.97, -26.71, -65.12
2668925, 0.00, 0.18, -1.46, -62.20, 88.35, -118.84, 79.97, -26.71, -64.82
2668935, 0.02, 0.30, -1.54, -74.21, 99.88, -175.06, 81.92, -28.66, -66.47
2668969, 0.04, 0.46, -1.43, -81.59, 103.90, -221.95, 87.92, -43.36, -66.62
2668979, 0.04, 0.47, -1.18, -82.99, 104.76, -261.46, 87.92, -48.46, -65.57
2668988, 0.03, 0.48, -0.90, -79.15, 104.39, -292.07, 86.12, -54.91, -68.42
2668998, 0.02, 0.42, -0.76, -71.77, 89.09, -307.26, 86.42, -61.52, -67.97
2669007, -0.05, 0.37, -0.68, -64.57, 87.87, -319.76, 83.57, -67.67, -66.92
2669017, 0.03, 0.42, -0.74, -52.20, 94.33, -325.61, 81.62, -74.72, -67.52
2669026, 0.05, 0.43, -0.79, -44.33, 85.85, -317.32, 75.47, -82.22, -67.07
2669036, 0.09, 0.42, -0.86, -32.68, 74.63, -297.80, 75.47, -82.22, -67.07
2669045, 0.11, 0.41, -0.89, -20.61, 59.02, -272.74, 70.67, -88.97, -67.67
2669055, 0.14, 0.41, -0.87, -7.68, 41.34, -245.24, 63.62, -96.77, -67.52
2669064, 0.18, 0.42, -0.96, 4.09, 24.76, -217.62, 58.36, -102.33, -65.57
2669073, 0.19, 0.40, -0.98, 16.16, 4.15, -186.77, 53.41, -108.63, -66.92
2669083, 0.21, 0.37, -0.97, 27.26, -16.59, -156.65, 46.21, -114.33, -66.92
2669121, 0.21, 0.33, -0.96, 37.20, -37.74, -127.74, 28.21, -132.03, -74.27
2669130, 0.19, 0.29, -0.95, 45.12, -57.32, -102.13, 23.56, -131.43, -77.87
2669140, 0.18, 0.25, -0.99, 50.73, -75.12, -80.67, 21.31, -129.93, -80.27
2669149, 0.15, 0.22, -1.12, 53.60, -89.33, -63.96, 19.35, -127.98, -83.27
2669159, 0.12, 0.19, -1.23, 53.48, -102.32, -52.07, 16.95, -123.33, -83.72
2669168, -0.02, 0.16, -1.32, 49.82, -110.00, -48.84, 15.00, -119.28, -83.27
2669178, 0.01, 0.09, -1.28, 43.54, -110.91, -58.05, 13.35, -116.58, -83.42
2669187, -0.04, 0.06, -1.17, 35.73, -114.70, -70.18, 11.85, -113.43, -84.32
2669197, -0.09, 0.04, -1.05, 27.44, -108.29, -89.88, 10.95, -108.63, -85.07
2669206, -0.13, 0.03, -0.99, 18.78, -96.04, -113.41, 10.35, -106.23, -84.62
2669216, -0.16, 0.03, -0.90, 11.65, -82.87, -139.27, 10.95, -103.08, -83.72
2669225, -0.17, 0.04, -0.87, 5.30, -66.83, -163.78, 10.95, -103.08, -83.72
2669235, -0.18, 0.06, -0.87, -0.12, -54.33, -188.60, 9.60, -100.83, -83.87
2669271, -0.18, 0.09, -0.85, -4.57, -34.21, -213.41, 9.15, -95.57, -77.12
2669281, -0.20, 0.12, -0.85, -7.26, -19.21, -234.76, 6.15, -96.92, -75.77
2669290, -0.19, 0.16, -0.88, -8.54, -5.18, -253.29, 5.10, -98.42, -73.67
2669299, -0.18, 0.19, -0.92, -8.05, 7.74, -268.96, 0.60, -100.83, -70.97
2669309, -0.18, 0.23, -0.95, -5.85, 18.90, -280.49, -0.75, -101.43, -68.57
2669318, -0.18, 0.28, -0.94, -2.07, 28.05, -287.56, -6.60, -106.23, -65.72
2669327, -0.16, 0.33, -0.93, 3.90, 35.91, -290.49, -11.70, -111.03, -59.56
2669337, -0.14, 0.34, -0.92, 11.04, 41.89, -289.09, -17.70, -115.68, -56.71
2669346, -0.12, 0.36, -0.88, 19.09, 46.04, -284.21, -25.51, -123.03, -51.91
2669356, -0.10, 0.38, -0.87, 28.23, 48.11, -276.16, -35.71, -128.58, -47.26
2669365, -0.15, 0.40, -0.87, 37.26, 48.78, -265.61, -5.70, -128.58, -47.26
2669375, -0.10, 0.42, -0.90, 46.71, 48.90, -253.29, -51.76, -131.73, -48.16
2669384, -0.22, 0.54, -0.93, 55.00, 43.11, -233.54, -69.02, -135.03, -47.11
2669422, -0.36, 0.50, -0.76, 25.55, -92.20, -49.02, -155.14, -96.77, -49.66
2669431, -0.27, 0.41, -0.76, 18.84, -134.33, 2.07, -181.10, -78.02, -44.41
2669441, -0.31, 0.45, -0.86, 21.28, -135.37, 19.94, -204.95, -55.36, -31.06
2669450, -0.35, 0.45, -0.90, 30.18, -127.99, 23.17, -226.86, -29.11, -13.35
2669460, -0.37, 0.42, -0.82, 39.70, -116.77, 20.00, -243.51, -0.60, 7.80
2669469, -0.37, 0.36, -0.71, 49.51, -96.89, 12.93, -247.11, 33.01, 29.86
2669479, -0.30, 0.29, -0.62, 58.11, -82.80, 4.88, -240.06, 65.42, 51.91
2669488, -0.30, 0.25, -0.57, 64.45, -73.11, -4.09, -221.91, 94.22, 68.27
2669498, -0.31, 0.21, -0.58, 68.96, -46.77, -17.62, -197.30, 116.58, 77.42
2669507, -0.30, 0.19, -0.58, 70.79, -24.15, -37.20, -173.29, 133.38, 82.22
2669517, -0.25, 0.16, -0.59, 71.28, -1.95, -56.28, -152.44, 146.14, 82.82
2669526, -0.24, 0.14, -0.73, 71.10, 15.43, -72.38, -135.18, 155.14, 79.07
2669536, -0.20, 0.15, -0.83, 69.33, 33.35, -89.63, -123.03, 163.09, 74.57
2669573, -0.13, 0.00, -1.00, 53.17, 69.09, -142.38, -95.27, 178.99, 55.96
2669583, -0.06, 0.01, -1.00, 44.09, 75.24, -155.85, -87.47, 179.89, 47.41
2669592, -0.09, -0.02, -1.00, 33.54, 84.39, -174.76, -81.17, 181.25, 41.71
2669602, -0.12, -0.04, -1.02, 21.04, 95.73, -199.09, -69.77, 176.89, 31.51
2669611, -0.13, -0.08, -1.05, 6.83, 107.74, -224.88, -59.56, 173.29, 23.86
2669621, -0.11, -0.10, -1.07, -9.27, 120.00, -250.30, -49.51, 166.69, 16.80
2669630, -0.13, -0.09, -1.14, -27.93, 139.76, -280.00, -38.56, 162.19, 8.70
2669640, 0.00, -0.02, -1.19, -46.22, 142.13, -297.62, -26.56, 155.89, -0.60
2669649, -0.11, -0.16, -1.04, -64.09, 142.07, -312.68, -17.55, 147.94, -6.60
2669659, -0.03, -0.39, -1.38, -62.38, 118.41, -364.57, -5.25, 140.59, -14.85
2669668, -0.15, -0.10, -1.22, -30.24, 46.59, -508.11, 4.35, 133.38, -22.66
2669678, -0.26, -0.07, -1.46, -31.89, 66.16, -547.50, 13.35, 124.68, -26.86
2669687, -0.15, -0.19, -1.54, -43.35, 79.39, -577.13, 21.01, 118.53, -31.36
2669725, -0.25, -0.23, -1.61, -86.34, 112.62, -677.13, 46.36, 133.23, -46.81
2669735, -0.25, -0.22, -1.58, -99.51, 117.26, -705.98, 46.36, 86.87, -50.71
2669744, -0.28, -0.20, -1.54, -110.85, 123.17, -732.26, 49.06, 78.02, -52.96
2669754, -0.28, -0.15, -1.51, -119.63, 124.70, -752.07, 52.66, 72.62, -55.51
2669763, -0.30, -0.12, -1.42, -124.88, 122.62, -762.07, 55.51, 63.92, -56.86
2669773, -0.31, -0.08, -1.31, -127.13, 117.50, -760.85, 57.16, 59.26, -59.86
2669782, -0.28, -0.06, -1.27, -125.67, 110.06, -748.60, 58.51, 53.56, -61.52
2669792, -0.30, -0.04, -1.19, -120.98, 98.78, -728.23, 58.21, 48.16, -62.57
2669802, -0.26, 0.06, -1.08, -112.62, 86.71, -701.10, 58.81, 43.96, -63.77
2669811, -0.24, 0.09, -0.97, -100.30, 72.68, -667.20, 58.96, 39.46, -65.12
2669821, -0.23, 0.14, -0.89, -86.52, 58.78, -629.15, 59.86, 36.01, -65.57
2669830, -0.19, 0.19, -0.82, -71.04, 48.11, -592.44, 59.41, 31.96, -65.27
2669839, -0.18, 0.21, -0.75, -53.78, 41.46, -558.60, 61.52, 32.11, -65.42
2669877, -0.16, 0.21, -0.02, 779.76, -1117.44, -636.22, 62.57, 24.91, -65.12
2669951, -0.07, 0.24, -1.25, -28.48, 100.00, -233.60, 63.47, 21.46, -67.37
2669961, 0.01, 0.29, -1.32, -31.28, 102.38, -231.10, 60.62, 10.65, -65.87
2669970, -0.14, 0.24, -1.30, -30.79, 93.84, -220.43, 59.11, 12.00, -68.42
2669980, 0.09, 0.30, -1.33, -28.41, 85.43, -208.23, 60.17, 7.35, -65.27
2669991, -0.04, 0.41, -1.34, -25.37, 76.28, -194.09, 57.31, 7.35, -66.62
2670001, -0.00, 0.39, -1.30, -21.83, 68.11, -179.39, 57.31, 4.05, -64.82
2670011, -0.12, 0.29, -1.17, -17.74, 61.77, -165.37, 56.26, 2.70, -66.62
2670020, -0.04, 0.29, -1.13, -13.60, 56.22, -151.95, 54.01, 2.25, -65.87
2670030, 0.05, 0.37, -1.26, -8.84, 51.34, -138.66, 55.66, 1.35, -66.17
2670041, -0.05, 0.47, -1.36, -3.78, 45.73, -124.51, 54.31, 1.35, -68.12
2670051, 0.01, 0.37, -1.34, 1.77, 39.15, -108.54, 56.41, 0.60, -66.17
2670060, 0.01, 0.39, -1.34, 7.62, 29.27, -90.30, 55.51, -0.60, -67.67
2670098, 0.04, 0.38, -1.31, 13.17, 17.99, -69.63, 59.86, 0.45, -66.92
2670107, 0.05, 0.35, -1.25, 18.72, 5.61, -47.62, 59.71, 2.10, -68.57
2670115, 0.06, 0.32, -1.16, 23.29, -7.26, -26.04, 61.82, 4.20, -66.47
2670124, 0.06, 0.28, -1.04, 27.13, -19.88, -5.67, 61.82, 4.20, -66.47
2670133, 0.07, 0.24, -0.93, 30.43, -30.91, 11.52, 62.72, 4.80, -65.87
2670142, 0.06, 0.23, -0.88, 33.35, -41.46, 26.52, 66.02, 8.40, -66.32
2670151, 0.07, 0.22, -0.86, 35.18, -49.57, 41.04, 69.32, 11.55, -64.07
2670160, 0.08, 0.21, -0.83, 36.77, -59.27, 54.51, 74.27, 15.00, -64.82
2670169, 0.08, 0.20, -0.83, 37.87, -68.90, 67.50, 81.32, 19.05, -61.97
2670178, 0.09, 0.19, -0.85, 37.93, -78.78, 79.82, 87.17, 22.96, -61.37
2670188, 0.08, 0.22, -0.87, 37.01, -88.54, 91.59, 94.52, 28.96, -60.17
2670197, -0.05, 1.05, -1.08, 30.55, -98.60, 112.13, 101.28, 32.41, -55.81
2670206, -0.21, 0.80, -0.91, -8.29, -132.01, 187.62, 106.98, 39.61, -54.76
2670215, -0.04, 0.64, -0.70, -47.99, -154.88, 241.71, 115.08, 42.31, -53.56
2670252, -0.01, 0.45, -0.76, -69.82, -161.16, 271.46, 134.13, 53.11, -50.41
2670261, 0.00, 0.44, -0.83, -75.37, -158.96, 302.44, 136.08, 55.21, -48.76
2670270, 0.03, 0.55, -0.93, -73.11, -163.17, 335.98, 135.03, 56.56, -49.81
2670279, 0.03, 0.58, -0.95, -65.12, -171.16, 373.35, 132.93, 58.06, -47.71
2670289, 0.04, 0.55, -0.90, -51.65, -182.56, 414.57, 126.93, 58.66, -49.36
2670298, 0.01, 0.50, -0.85, -38.48, -193.23, 454.94, 120.48, 56.41, -49.96
2670307, -0.06, 0.41, -0.79, -27.50, -200.85, 488.66, 112.98, 56.11, -51.01
2670316, -0.11, 0.34, -0.69, -19.02, -204.88, 513.35, 104.13, 54.46, -53.41
2670325, 0.04, 0.30, -0.72, -12.26, -204.82, 532.44, 93.77, 52.81, -53.56
2670334, -0.12, 0.29, -0.85, -7.80, -203.48, 547.38, 93.77, 52.81, -53.56
2670343, -0.06, 0.26, -0.91, -4.70, -200.55, 559.09, 85.97, 52.06, -53.56
2670352, -0.23, 0.15, -0.88, -3.29, -196.59, 567.93, 77.42, 52.21, -56.11
2670361, -0.20, 0.08, -0.93, -3.11, -189.21, 573.41, 69.62, 51.91, -57.16
